cik,company_name,sector,stratum,accession_number,form,filing_date,section_type,extraction_status,reason_code,flags,extraction_method,extraction_confidence,word_count,prose_word_share,ctrl_ratio,eng_word_share,source_document,note
1163165,CONOCOPHILLIPS,energy,core,0001562762-20-000162,10-Q,2020-05-05,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,1208,0.0,0.0,0.47222,cop-20200331.htm,
732717,AT&T INC.,utilities,extension,0001562762-20-000171,10-Q,2020-05-06,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,9575,0.4615,0.00028,0.52821,t-20200331.htm,
732717,AT&T INC.,utilities,extension,0001562762-20-000171,10-Q,2020-05-06,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,781,0.8694,0.0,0.49281,t-20200331.htm,
1163165,CONOCOPHILLIPS,energy,core,0001562762-20-000267,10-Q,2020-08-04,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,11964,0.0,0.0,0.48997,COP20202q10q.htm,
1163165,CONOCOPHILLIPS,energy,core,0001562762-20-000267,10-Q,2020-08-04,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,1190,0.0,0.0,0.47315,COP20202q10q.htm,
732717,AT&T INC.,utilities,extension,0001562762-20-000279,10-Q,2020-08-05,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,12273,0.4526,0.00067,0.56071,T2q2010q.htm,
732717,AT&T INC.,utilities,extension,0001562762-20-000279,10-Q,2020-08-05,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,88,0.5909,0.0,0.62162,T2q2010q.htm,
1163165,CONOCOPHILLIPS,energy,core,0001562762-20-000367,10-Q,2020-11-03,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,13659,0.0,0.0,0.48872,COP20203q10q.htm,
1163165,CONOCOPHILLIPS,energy,core,0001562762-20-000367,10-Q,2020-11-03,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,3365,0.0,0.0,0.49412,COP20203q10q.htm,
1163165,CONOCOPHILLIPS,energy,core,0001562762-21-000193,10-Q,2021-05-06,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,11491,0.0,0.0,0.47894,COP20211q10q.htm,
1163165,CONOCOPHILLIPS,energy,core,0001562762-21-000193,10-Q,2021-05-06,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,27,0.0,0.0,,COP20211q10q.htm,
1163165,CONOCOPHILLIPS,energy,core,0001562762-21-000304,10-Q,2021-08-05,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,12093,0.0,0.0,0.48226,cop20212q10q.htm,
1163165,CONOCOPHILLIPS,energy,core,0001562762-21-000304,10-Q,2021-08-05,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,27,0.0,0.0,,cop20212q10q.htm,
1163165,CONOCOPHILLIPS,energy,core,0001562762-21-000409,10-Q,2021-11-04,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,12809,0.0,0.0,0.48255,cop20213q10q.htm,
1163165,CONOCOPHILLIPS,energy,core,0001562762-21-000409,10-Q,2021-11-04,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,787,0.0,0.0,0.50654,cop20213q10q.htm,
1099590,MERCADOLIBRE INC,financials,core,0001562762-22-000223,10-Q,2022-05-06,RISK_FACTORS,FLAGGED,head_foreign_item,head_foreign_item,anchor,medium,38,0.0,0.0,,meli-20220331x10q.htm,
1099590,MERCADOLIBRE INC,financials,core,0001562762-22-000334,10-Q,2022-08-04,RISK_FACTORS,FLAGGED,head_foreign_item,head_foreign_item,anchor,medium,38,0.0,0.0,,meli-20220630x10q.htm,
1099590,MERCADOLIBRE INC,financials,core,0001562762-22-000430,10-Q,2022-11-04,RISK_FACTORS,FLAGGED,head_foreign_item,head_foreign_item,anchor,medium,38,0.0,0.0,,meli-20220930x10q.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-15-006014,10-Q,2015-08-04,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,2755,0.5499,0.0,0.56831,txn-10q_20150630.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-15-006014,10-Q,2015-08-04,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,31,0.0,0.0,,txn-10q_20150630.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-15-009541,10-Q,2015-11-05,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,2852,0.5231,0.0,0.5661,txn-10q_20150930.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-15-009541,10-Q,2015-11-05,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,31,0.0,0.0,,txn-10q_20150930.htm,
1578845,Allergan plc,healthcare,core,0001564590-15-009844,10-Q,2015-11-06,RISK_FACTORS,FLAGGED,head_foreign_item,head_foreign_item,anchor,medium,35,0.0,0.0,,agn-10q_20150930.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-16-017570,10-Q,2016-05-04,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,2355,0.5817,0.0,0.55658,txn-10q_20160331.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-16-017570,10-Q,2016-05-04,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,31,0.0,0.0,,txn-10q_20160331.htm,
1578845,Allergan plc,healthcare,core,0001564590-16-018775,10-Q,2016-05-10,RISK_FACTORS,FLAGGED,head_foreign_item,head_foreign_item,anchor,medium,35,0.0,0.0,,agn-10q_20160331.htm,
87347,SLB LIMITED/NV,energy,core,0001564590-16-021567,10-Q,2016-07-27,RISK_FACTORS,FAIL,anchor_span_below_min_chars,anchor_span_below_min_chars,none,low,0,0.0,,,slb-10q_20160630.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-16-022552,10-Q,2016-08-04,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,2844,0.5176,0.0,0.56493,txn-10q_20160630.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-16-022552,10-Q,2016-08-04,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,31,0.0,0.0,,txn-10q_20160630.htm,
1578845,Allergan plc,healthcare,core,0001564590-16-023337,10-Q,2016-08-08,RISK_FACTORS,FLAGGED,head_foreign_item,head_foreign_item,anchor,medium,35,0.0,0.0,,agn-10q_20160630.htm,
87347,SLB LIMITED/NV,energy,core,0001564590-16-026174,10-Q,2016-10-26,RISK_FACTORS,FAIL,anchor_span_below_min_chars,anchor_span_below_min_chars,none,low,0,0.0,,,slb-10q_20160930.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-16-027067,10-Q,2016-11-03,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,2908,0.542,0.0,0.57044,txn-10q_20160930.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-16-027067,10-Q,2016-11-03,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,31,0.0,0.0,,txn-10q_20160930.htm,
1578845,Allergan plc,healthcare,core,0001564590-16-027705,10-Q,2016-11-04,RISK_FACTORS,FLAGGED,head_foreign_item,head_foreign_item,anchor,medium,35,0.0,0.0,,agn-10q_20160930.htm,
87347,SLB LIMITED/NV,energy,core,0001564590-17-007214,10-Q,2017-04-26,RISK_FACTORS,FAIL,anchor_span_below_min_chars,anchor_span_below_min_chars,none,low,0,0.0,,,slb-10q_20170331.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-17-008260,10-Q,2017-05-03,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,2890,0.5536,0.0,0.53112,txn-10q_20170331.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-17-008260,10-Q,2017-05-03,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,31,0.0,0.0,,txn-10q_20170331.htm,
1578845,Allergan plc,healthcare,core,0001564590-17-009870,10-Q,2017-05-09,RISK_FACTORS,FLAGGED,head_foreign_item,head_foreign_item,anchor,medium,35,0.0,0.0,,agn-10q_20170331.htm,
87347,SLB LIMITED/NV,energy,core,0001564590-17-014007,10-Q,2017-07-26,RISK_FACTORS,FAIL,anchor_span_below_min_chars,anchor_span_below_min_chars,none,low,0,0.0,,,slb-10q_20170630.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-17-015153,10-Q,2017-08-03,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,3302,0.4958,0.0,0.54176,txn-10q_20170630.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-17-015153,10-Q,2017-08-03,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,31,0.0,0.0,,txn-10q_20170630.htm,
1578845,Allergan plc,healthcare,core,0001564590-17-016759,10-Q,2017-08-09,RISK_FACTORS,FLAGGED,head_foreign_item,head_foreign_item,anchor,medium,35,0.0,0.0,,agn-10q_20170630.htm,
87347,SLB LIMITED/NV,energy,core,0001564590-17-019977,10-Q,2017-10-25,RISK_FACTORS,FAIL,anchor_span_below_min_chars,anchor_span_below_min_chars,none,low,0,0.0,,,slb-10q_20170930.htm,
1578845,Allergan plc,healthcare,core,0001564590-17-020864,10-Q,2017-11-02,RISK_FACTORS,FLAGGED,head_foreign_item,head_foreign_item,anchor,medium,35,0.0,0.0,,agn-10q_20170930.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-17-021032,10-Q,2017-11-02,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,3345,0.533,0.0,0.53971,txn-10q_20170930.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-17-021032,10-Q,2017-11-02,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,31,0.0,0.0,,txn-10q_20170930.htm,
87347,SLB LIMITED/NV,energy,core,0001564590-18-008981,10-Q,2018-04-25,RISK_FACTORS,FAIL,anchor_span_below_min_chars,anchor_span_below_min_chars,none,low,0,0.0,,,slb-10q_20180331.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-18-010545,10-Q,2018-05-03,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,2505,0.5669,0.0,0.55917,txn-10q_20180331.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-18-010545,10-Q,2018-05-03,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,31,0.0,0.0,,txn-10q_20180331.htm,
1578845,Allergan plc,healthcare,core,0001564590-18-010702,10-Q,2018-05-03,RISK_FACTORS,FLAGGED,head_foreign_item,head_foreign_item,anchor,medium,35,0.0,0.0,,agn-10q_20180331.htm,
87347,SLB LIMITED/NV,energy,core,0001564590-18-017379,10-Q,2018-07-25,RISK_FACTORS,FAIL,anchor_span_below_min_chars,anchor_span_below_min_chars,none,low,0,0.0,,,slb-10q_20180630.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-18-018753,10-Q,2018-08-02,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,2862,0.551,0.0,0.57014,txn-10q_20180630.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-18-018753,10-Q,2018-08-02,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,31,0.0,0.0,,txn-10q_20180630.htm,
1578845,Allergan plc,healthcare,core,0001564590-18-018996,10-Q,2018-08-03,RISK_FACTORS,FLAGGED,head_foreign_item,head_foreign_item,anchor,medium,30,0.0,0.0,,agn-10q_20180630.htm,
87347,SLB LIMITED/NV,energy,core,0001564590-18-024846,10-Q,2018-10-24,RISK_FACTORS,FAIL,anchor_span_below_min_chars,anchor_span_below_min_chars,none,low,0,0.0,,,slb-10q_20180930.htm,
1578845,Allergan plc,healthcare,core,0001564590-18-025723,10-Q,2018-10-31,RISK_FACTORS,FLAGGED,head_foreign_item,head_foreign_item,anchor,medium,30,0.0,0.0,,agn-10q_20180930.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-18-026405,10-Q,2018-11-02,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,2980,0.5017,0.0,0.57143,txn-10q_20180930.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-18-026405,10-Q,2018-11-02,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,31,0.0,0.0,,txn-10q_20180930.htm,
87347,SLB LIMITED/NV,energy,core,0001564590-19-012635,10-Q,2019-04-24,RISK_FACTORS,FAIL,anchor_span_below_min_chars,anchor_span_below_min_chars,none,low,0,0.0,,,slb-10q_20190331.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-19-014051,10-Q,2019-04-30,MDA,FAIL,no_toc_and_no_heading_match,no_toc_and_no_heading_match,none,low,0,0.0,,,txn-10q_20190331.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-19-014051,10-Q,2019-04-30,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,31,0.0,0.0,,txn-10q_20190331.htm,
1578845,Allergan plc,healthcare,core,0001564590-19-016635,10-Q,2019-05-07,RISK_FACTORS,FLAGGED,head_foreign_item,head_foreign_item,anchor,medium,30,0.0,0.0,,agn-10q_20190331.htm,
87347,SLB LIMITED/NV,energy,core,0001564590-19-025739,10-Q,2019-07-24,RISK_FACTORS,FAIL,anchor_span_below_min_chars,anchor_span_below_min_chars,none,low,0,0.0,,,slb-10q_20190630.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-19-027328,10-Q,2019-07-31,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,2672,0.4839,0.0,0.56489,txn-10q_20190630.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-19-027328,10-Q,2019-07-31,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,31,0.0,0.0,,txn-10q_20190630.htm,
87347,SLB LIMITED/NV,energy,core,0001564590-19-037505,10-Q,2019-10-23,RISK_FACTORS,FAIL,anchor_span_below_min_chars,anchor_span_below_min_chars,none,low,0,0.0,,,slb-10q_20190930.htm,
21665,COLGATE PALMOLIVE CO,consumer,core,0001628280-15-005578,10-Q,2015-07-30,MDA,FAIL,no_toc_and_no_heading_match,no_toc_and_no_heading_match,none,low,0,0.0,,,cl-6302015x10q.htm,
21665,COLGATE PALMOLIVE CO,consumer,core,0001628280-15-005578,10-Q,2015-07-30,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,35,0.0,0.0,,cl-6302015x10q.htm,
315293,Aon plc,financials,core,0001628280-15-005806,10-Q,2015-07-31,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,10995,0.3096,0.0,0.57148,q22015aonplc10-q.htm,
315293,Aon plc,financials,core,0001628280-15-005806,10-Q,2015-07-31,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,77,0.7662,0.0,0.59722,q22015aonplc10-q.htm,
21665,COLGATE PALMOLIVE CO,consumer,core,0001628280-15-008062,10-Q,2015-10-30,MDA,FAIL,no_toc_and_no_heading_match,no_toc_and_no_heading_match,none,low,0,0.0,,,cl-9302015x10q.htm,
21665,COLGATE PALMOLIVE CO,consumer,core,0001628280-15-008062,10-Q,2015-10-30,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,35,0.0,0.0,,cl-9302015x10q.htm,
315293,Aon plc,financials,core,0001628280-15-008083,10-Q,2015-10-30,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,11274,0.2641,0.0,0.5763,q32015aonplc10-q.htm,
315293,Aon plc,financials,core,0001628280-15-008083,10-Q,2015-10-30,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,77,0.7662,0.0,0.59722,q32015aonplc10-q.htm,
21665,COLGATE PALMOLIVE CO,consumer,core,0001628280-16-014877,10-Q,2016-04-28,MDA,FAIL,no_toc_and_no_heading_match,no_toc_and_no_heading_match,none,low,0,0.0,,,cl-3312016x10q.htm,
21665,COLGATE PALMOLIVE CO,consumer,core,0001628280-16-014877,10-Q,2016-04-28,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,35,0.0,0.0,,cl-3312016x10q.htm,
315293,Aon plc,financials,core,0001628280-16-015092,10-Q,2016-04-29,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,8593,0.3533,0.0,0.54541,q12016aonplc10-q.htm,
315293,Aon plc,financials,core,0001628280-16-015092,10-Q,2016-04-29,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,77,0.7662,0.0,0.59722,q12016aonplc10-q.htm,
21665,COLGATE PALMOLIVE CO,consumer,core,0001628280-16-017856,10-Q,2016-07-28,MDA,FAIL,no_toc_and_no_heading_match,no_toc_and_no_heading_match,none,low,0,0.0,,,cl-6302016x10q.htm,
21665,COLGATE PALMOLIVE CO,consumer,core,0001628280-16-017856,10-Q,2016-07-28,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,35,0.0,0.0,,cl-6302016x10q.htm,
315293,Aon plc,financials,core,0001628280-16-017965,10-Q,2016-07-29,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,10887,0.3139,0.0,0.5774,q22016aonplc10-q.htm,
315293,Aon plc,financials,core,0001628280-16-017965,10-Q,2016-07-29,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,77,0.7662,0.0,0.59722,q22016aonplc10-q.htm,
315293,Aon plc,financials,core,0001628280-16-020443,10-Q,2016-10-28,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,11348,0.3232,0.0,0.57668,q32016aonplc10-q.htm,
315293,Aon plc,financials,core,0001628280-16-020443,10-Q,2016-10-28,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,77,0.7662,0.0,0.59722,q32016aonplc10-q.htm,
1001039,TWDC Enterprises 18 Corp.,consumer,core,0001628280-18-001147,10-Q,2018-02-06,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,8638,0.5113,0.0,0.5167,fy2018_q1x10qxdoc.htm,
1001039,TWDC Enterprises 18 Corp.,consumer,core,0001628280-18-001147,10-Q,2018-02-06,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,2275,0.8224,0.0,0.53038,fy2018_q1x10qxdoc.htm,
109198,TJX COMPANIES INC /DE/,consumer,core,0001628280-18-011568,10-Q,2018-08-31,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,5776,0.3702,0.0,0.5522,tjx-10qx20180804.htm,
109198,TJX COMPANIES INC /DE/,consumer,core,0001628280-18-011568,10-Q,2018-08-31,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,46,0.0,0.0,,tjx-10qx20180804.htm,
109198,TJX COMPANIES INC /DE/,consumer,core,0001628280-18-014818,10-Q,2018-12-04,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,5938,0.3575,0.0,0.54789,tjx-10qx20181103.htm,
109198,TJX COMPANIES INC /DE/,consumer,core,0001628280-18-014818,10-Q,2018-12-04,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,46,0.0,0.0,,tjx-10qx20181103.htm,
109198,TJX COMPANIES INC /DE/,consumer,core,0001628280-19-007432,10-Q,2019-05-31,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,4886,0.4376,0.0,0.52788,tjx-10qx20190504.htm,
109198,TJX COMPANIES INC /DE/,consumer,core,0001628280-19-007432,10-Q,2019-05-31,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,46,0.0,0.0,,tjx-10qx20190504.htm,
895421,MORGAN STANLEY,financials,core,0001628280-19-009973,10-Q,2019-08-05,MDA,FAIL,item_absent_from_toc,item_absent_from_toc,none,low,0,0.0,,,msq20630201910-q.htm,
109198,TJX COMPANIES INC /DE/,consumer,core,0001628280-19-011321,10-Q,2019-08-30,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,5937,0.3391,0.0,0.53735,tjx-10qx20190803.htm,
109198,TJX COMPANIES INC /DE/,consumer,core,0001628280-19-011321,10-Q,2019-08-30,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,46,0.0,0.0,,tjx-10qx20190803.htm,
895421,MORGAN STANLEY,financials,core,0001628280-19-013331,10-Q,2019-11-05,MDA,FAIL,item_absent_from_toc,item_absent_from_toc,none,low,0,0.0,,,msq30930201910-q.htm,
109198,TJX COMPANIES INC /DE/,consumer,core,0001628280-19-014690,10-Q,2019-12-03,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,6352,0.8116,0.0,0.52633,tjx-20191102.htm,
109198,TJX COMPANIES INC /DE/,consumer,core,0001628280-19-014690,10-Q,2019-12-03,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,46,0.0,0.0,,tjx-20191102.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001628280-20-014630,10-Q,2020-10-21,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,3093,0.6107,0.0,0.55552,txn-20200930.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001628280-20-014630,10-Q,2020-10-21,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,31,0.0,0.0,,txn-20200930.htm,
1318605,"Tesla, Inc.",consumer,core,0001628280-24-017503,10-Q,2024-04-24,MDA,FLAGGED,head_foreign_item,head_foreign_item|head_keyword_absent,anchor,medium,1136,0.5114,0.0,0.44886,tsla-20240331.htm,
1318605,"Tesla, Inc.",consumer,core,0001628280-24-032662,10-Q,2024-07-24,MDA,FLAGGED,head_foreign_item,head_foreign_item|head_keyword_absent,anchor,medium,1086,0.4696,0.0,0.44857,tsla-20240630.htm,
1318605,"Tesla, Inc.",consumer,core,0001628280-24-043486,10-Q,2024-10-24,MDA,FLAGGED,head_foreign_item,head_foreign_item|head_keyword_absent,anchor,medium,1209,0.4706,0.0,0.44709,tsla-20240930.htm,
1318605,"Tesla, Inc.",consumer,core,0001628280-25-018911,10-Q,2025-04-23,MDA,FLAGGED,head_foreign_item,head_foreign_item|head_keyword_absent,anchor,medium,1690,0.6651,0.0,0.46424,tsla-20250331.htm,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",financials,core,0001628280-25-021752,10-Q,2025-05-02,MDA,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,22643,0.532,0.0,0.45588,pnc-20250331.htm,
1318605,"Tesla, Inc.",consumer,core,0001628280-25-035806,10-Q,2025-07-24,MDA,FLAGGED,head_foreign_item,head_foreign_item|head_keyword_absent,anchor,medium,1478,0.6265,0.0,0.4715,tsla-20250630.htm,
72741,EVERSOURCE ENERGY,utilities,extension,0001628280-25-037369,10-Q,2025-08-04,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,179,0.933,0.0,0.53086,es-20250630.htm,
1318605,"Tesla, Inc.",consumer,core,0001628280-25-045968,10-Q,2025-10-23,MDA,FLAGGED,head_foreign_item,head_foreign_item|head_keyword_absent,anchor,medium,1029,0.5015,0.0,0.4519,tsla-20250930.htm,
1060391,"REPUBLIC SERVICES, INC.",utilities,extension,0001628280-25-047655,10-Q,2025-10-31,MDA,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,10551,0.5811,0.0,0.56292,rsg-20250930.htm,
72741,EVERSOURCE ENERGY,utilities,extension,0001628280-25-050033,10-Q,2025-11-06,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,180,0.9278,0.0,0.53086,es-20250930.htm,
1318605,"Tesla, Inc.",consumer,core,0001628280-26-026673,10-Q,2026-04-23,MDA,FLAGGED,head_foreign_item,head_foreign_item|head_keyword_absent,anchor,medium,1770,0.7153,0.0,0.44543,tsla-20260331.htm,
72741,EVERSOURCE ENERGY,utilities,extension,0001628280-26-032278,10-Q,2026-05-07,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,422,0.8152,0.0,0.50633,es-20260331.htm,
1318605,"Tesla, Inc.",consumer,core,0001628280-26-049270,10-Q,2026-07-23,MDA,FLAGGED,head_foreign_item,below_length_floor|head_foreign_item|head_keyword_absent,anchor,medium,944,0.4894,0.0,0.44765,tsla-20260630.htm,
72741,EVERSOURCE ENERGY,utilities,extension,0001628280-26-051906,10-Q,2026-08-03,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,423,0.7352,0.0,0.50633,es-20260630.htm,
1633917,"PayPal Holdings, Inc.",financials,core,0001633917-15-000008,10-Q,2015-07-29,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,9775,0.4763,0.0,0.57481,pypl10-qq22015.htm,
1633917,"PayPal Holdings, Inc.",financials,core,0001633917-15-000008,10-Q,2015-07-29,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,17851,0.867,0.0,0.47277,pypl10-qq22015.htm,
1633917,"PayPal Holdings, Inc.",financials,core,0001633917-15-000052,10-Q,2015-10-29,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,10817,0.5307,0.0,0.57748,pypl10-qq32015.htm,
1633917,"PayPal Holdings, Inc.",financials,core,0001633917-15-000052,10-Q,2015-10-29,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,18568,0.8618,0.0,0.47018,pypl10-qq32015.htm,
1633917,"PayPal Holdings, Inc.",financials,core,0001633917-16-000161,10-Q,2016-04-28,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,9887,0.5456,0.0,0.54532,pypl10-qq12016.htm,
1633917,"PayPal Holdings, Inc.",financials,core,0001633917-16-000161,10-Q,2016-04-28,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,2712,0.9683,0.0,0.45499,pypl10-qq12016.htm,
1637459,Kraft Heinz Co,consumer,core,0001637459-15-000021,10-Q,2015-08-10,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,8350,0.7721,0.0,0.51202,khc10q62815.htm,
1637459,Kraft Heinz Co,consumer,core,0001637459-15-000021,10-Q,2015-08-10,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,7070,0.8573,0.0,0.48379,khc10q62815.htm,
1637459,Kraft Heinz Co,consumer,core,0001637459-17-000081,10-Q,2017-05-04,MDA,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,5857,0.4627,0.0,0.4839,khc2017q110q.htm,
